Country,State,LG,City,PostCode,allstates_id
Nigeria,Rivers ,Gokana,BODO I,501103,1355
Nigeria,Rivers ,Gokana,BODO II,501103,1356
Nigeria,Rivers ,Gokana,BODO III,501103,1357
Nigeria,Rivers ,Gokana,BOMU I,501103,1358
Nigeria,Rivers ,Gokana,BOMU II,501103,1359
Nigeria,Rivers ,Gokana,KEBGARA DERE,501103,1360
Nigeria,Rivers ,Gokana,K-DERE I,501103,1361
Nigeria,Rivers ,Gokana,K-DERE II,501103,1362
Nigeria,Rivers ,Gokana,KPOR/LEWE/GBE,501103,1363
Nigeria,Rivers ,Gokana,LEWE,501103,1364
Nigeria,Rivers ,Gokana,MOGHO,501103,1365
Nigeria,Rivers ,Gokana,NWEOL/GIOKO/BARAKO,501103,1366
Nigeria,Rivers ,Gokana,YEGHE,501103,1367
Nigeria,Rivers ,Gokana,YEGHE I,501103,1368
Nigeria,Rivers ,Gokana,YEGHE II,501103,1369
Nigeria,Rivers ,Ikwerre,ADANTA,511101,1370
Nigeria,Rivers ,Ikwerre,AGWA,511101,1371
Nigeria,Rivers ,Ikwerre,AGWAWIRIE,511101,1372
Nigeria,Rivers ,Ikwerre,AHIA,511101,1373
Nigeria,Rivers ,Ikwerre,ALUU,511101,1374
Nigeria,Rivers ,Ikwerre,APANI,511101,1375
Nigeria,Rivers ,Ikwerre,APANE,511101,1376
Nigeria,Rivers ,Ikwerre,CHOKOCHOKO,511101,1377
Nigeria,Rivers ,Ikwerre,EBU,511101,1378
Nigeria,Rivers ,Ikwerre,ELELE,511101,1379
Nigeria,Rivers ,Ikwerre,ELELE I,511101,1380
Nigeria,Rivers ,Ikwerre,ELELE II,511101,1381
Nigeria,Rivers ,Ikwerre,ELELELE,511101,1382
Nigeria,Rivers ,Ikwerre,IBOA,511101,1383
Nigeria,Rivers ,Ikwerre,IGRITA,511101,1384
Nigeria,Rivers ,Ikwerre,IGWURUTA,511101,1385
Nigeria,Rivers ,Ikwerre,IMOGWU,511101,1386
Nigeria,Rivers ,Ikwerre,ISIOKPO,511101,1387
Nigeria,Rivers ,Ikwerre,ISIOKPO I,511101,1388
Nigeria,Rivers ,Ikwerre,ISIOKPO II,511101,1389
Nigeria,Rivers ,Ikwerre,NGBAGIDI,511101,1390
Nigeria,Rivers ,Ikwerre,NKARAHIA,511101,1391
Nigeria,Rivers ,Ikwerre,OKOHIA,511101,1392
Nigeria,Rivers ,Ikwerre,OMAGWA,511101,1393
Nigeria,Rivers ,Ikwerre,OMADEME/IPO,511101,1394
Nigeria,Rivers ,Ikwerre,OMERELU,511101,1395
Nigeria,Rivers ,Ikwerre,OMUCHETU,511101,1396
Nigeria,Rivers ,Ikwerre,OMUIGWE,511101,1397
Nigeria,Rivers ,Ikwerre,OMUIKUME,511101,1398
Nigeria,Rivers ,Ikwerre,OMUODA,511101,1399
Nigeria,Rivers ,Ikwerre,OMUOLO,511101,1400
Nigeria,Rivers ,Ikwerre,OMUMAH,511101,1401
Nigeria,Rivers ,Ikwerre,OZUAHA,511101,1402
Nigeria,Rivers ,Ikwerre,UBIMA,511101,1403
Nigeria,Rivers ,Ikwerre,UBORUM,511101,1404
Nigeria,Rivers ,Ikwerre,UMUECHEIGBO,511101,1405
Nigeria,Rivers ,Ikwerre,UMUIKE,511101,1406
Nigeria,Rivers ,Ikwerre,UMUOKO,511101,1407
Nigeria,Rivers ,Khana,BANE,502102,1408
Nigeria,Rivers ,Khana,BAEN/KPEAN/DUBURO,502102,1409
Nigeria,Rivers ,Khana,BEERI,502102,1410
Nigeria,Rivers ,Khana,BOMU I,502102,1411
Nigeria,Rivers ,Khana,BOMU II,502102,1412
Nigeria,Rivers ,Khana,BORI,502101,1413
Nigeria,Rivers ,Khana,BOUE,502102,1414
Nigeria,Rivers ,Khana,GWARA/KAA/EEKEN,502102,1415
Nigeria,Rivers ,Khana,KAANI,502102,1416
Nigeria,Rivers ,Khana,KONO,502102,1417
Nigeria,Rivers ,Khana,KONO/KWAWA,502102,1418
Nigeria,Rivers ,Khana,LIEKU/NYOKURU,502102,1419
Nigeria,Rivers ,Khana,LORRE/LUEBE/KPAA,502102,1420
Nigeria,Rivers ,Khana,LUBARA,502102,1421
Nigeria,Rivers ,Khana,LUEKUE BANGHAN,502102,1422
Nigeria,Rivers ,Khana,NKORO I,502102,1423
Nigeria,Rivers ,Khana,NKORO II,502102,1424
Nigeria,Rivers ,Khana,NONWA SOGHO,502102,1425
Nigeria,Rivers ,Khana,OBETE,502102,1426
Nigeria,Rivers ,Khana,OKWALI,502102,1427
Nigeria,Rivers ,Khana,OPUOKO,502102,1428
Nigeria,Rivers ,Khana,OPUOKO/KALAOKO,502102,1429
Nigeria,Rivers ,Khana,SII,502102,1430
Nigeria,Rivers ,Khana,SII/BETEM/KBAABBE,502102,1431
Nigeria,Rivers ,Khana,SOGHO,502102,1432
Nigeria,Rivers ,Khana,TAABAA,502102,1433
Nigeria,Rivers ,Khana,TABANGH,502102,1434
Nigeria,Rivers ,Khana,UEGWERE,502102,1435
Nigeria,Rivers ,Khana,WIYAKARA,502102,1436
Nigeria,Rivers ,Khana,WIIYAA KARA,502102,1437
Nigeria,Rivers ,Khana,ZAAKPORI,502102,1438
Nigeria,Rivers ,Obio/Akpor,ALAKAHIA,500102,1439
Nigeria,Rivers ,Obio/Akpor,ALIGBOLU,500102,1440
Nigeria,Rivers ,Obio/Akpor,ALIONAHI,500102,1441
Nigeria,Rivers ,Obio/Akpor,AYA GOLOGO,500102,1442
Nigeria,Rivers ,Obio/Akpor,CHOBA,500102,1443
Nigeria,Rivers ,Obio/Akpor,ELIMBU,500102,1444
Nigeria,Rivers ,Obio/Akpor,ELELENWO,500102,1445
Nigeria,Rivers ,Obio/Akpor,MGBUOSIMINI,500102,1446
Nigeria,Rivers ,Obio/Akpor,MGBUESILARA,500102,1447
Nigeria,Rivers ,Obio/Akpor,NKPELU,500102,1448
Nigeria,Rivers ,Obio/Akpor,OGBOGORO,500102,1449
Nigeria,Rivers ,Obio/Akpor,OROAKWO VILLAGE,500102,1450
Nigeria,Rivers ,Obio/Akpor,OZUOBA,500102,1451
Nigeria,Rivers ,Obio/Akpor,RUMUOSI,500102,1452
Nigeria,Rivers ,Obio/Akpor,RUMU OPIRIKOM,500102,1453
Nigeria,Rivers ,Obio/Akpor,RUMUEME,500102,1454
Nigeria,Rivers ,Obio/Akpor,RUMUAFRIKOM,500102,1455
Nigeria,Rivers ,Obio/Akpor,RUMUOKWUTA,500102,1456
Nigeria,Rivers ,Obio/Akpor,RUMUOKUTA,500102,1457
Nigeria,Rivers ,Obio/Akpor,RUMUOMEI,500102,1458
Nigeria,Rivers ,Obio/Akpor,RUMUKPAKOLOSI,500102,1459
Nigeria,Rivers ,Obio/Akpor,RUMUODOWAYA,500102,1460
Nigeria,Rivers ,Obio/Akpor,RUMODOME,500102,1461
Nigeria,Rivers ,Obio/Akpor,RUMUOKORO,500102,1462
Nigeria,Rivers ,Obio/Akpor,RUMUNDURU,500102,1463
Nigeria,Rivers ,Obio/Akpor,RUMUDARA,500102,1464
Nigeria,Rivers ,Obio/Akpor,RUMUKOROSHE,500102,1465
Nigeria,Rivers ,Obio/Akpor,RUMUIBEKWE,500102,1466
Nigeria,Rivers ,Obio/Akpor,RUMUOMASI,500102,1467
Nigeria,Rivers ,Obio/Akpor,RUROWOLUKWO,500102,1468
Nigeria,Rivers ,Obio/Akpor,WOJI,500102,1469
Nigeria,Rivers ,Obio/Akpor,UMUDARA,500102,1470
Nigeria,Rivers ,Obio/Akpor,UMUEHERE,500102,1471
Nigeria,Rivers ,Obio/Akpor,UMUROLU,500102,1472
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,AGWE,510103,1473
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,AKABUKA,510103,1474
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,AKILI OGIDI,510103,1475
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,EBOCHA,510103,1476
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,EGBEMA I,510103,1477
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,EGBEMA II,510103,1478
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,EGI I,510103,1479
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,EGI II,510103,1480
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,EGI III,510103,1481
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,EGI IV,510103,1482
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,EREMA,510103,1483
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,IGBURU,510103,1484
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,IKIRI,510103,1485
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,KREIGANI,510103,1486
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,NDONI,510103,1487
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,NDONI I,510103,1488
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,NDONI II,510103,1489
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,NDONI III,510103,1490
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,OBIDO,510103,1491
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,OGBOGWU,510103,1492
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,OMOKU,510103,1493
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,OMOKU TOWN I,510103,1494
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,OMOKU TOWN II,510103,1495
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,OMOKU TOWN IV(USOMINI),510103,1496
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,OMOKU TOWN V,510103,1497
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,OMOKU TOWN (OBIETI),510103,1498
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,OSIAKPU,510103,1499
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,UBOMINE,510103,1500
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,USOMINI I(NORTH),510103,1501
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,USOMINI II (SOUTH),510103,1502
Nigeria,Rivers ,Ogba/ Egbema/ Ndoni,UTU,510104,1503
Nigeria,Rivers ,Ogu/Bolo,BOLO I,500104,1504
Nigeria,Rivers ,Ogu/Bolo,BOLO II,500104,1505
Nigeria,Rivers ,Ogu/Bolo,BOLO III,500104,1506
Nigeria,Rivers ,Ogu/Bolo,BOLO IV ,500104,1507
Nigeria,Rivers ,Ogu/Bolo,BOLO TOWN,500104,1508
Nigeria,Rivers ,Ogu/Bolo,ELE,500104,1509
Nigeria,Rivers ,Ogu/Bolo,NULGE,500104,1510
Nigeria,Rivers ,Ogu/Bolo,OGU,500104,1511
Nigeria,Rivers ,Ogu/Bolo,OGU I,500104,1512
Nigeria,Rivers ,Ogu/Bolo,OGU II,500104,1513
Nigeria,Rivers ,Ogu/Bolo,OGU III,500104,1514
Nigeria,Rivers ,Ogu/Bolo,OGU IV,500104,1515
Nigeria,Rivers ,Ogu/Bolo,OGU V,500104,1516
Nigeria,Rivers ,Ogu/Bolo,OGU VI,500104,1517
Nigeria,Rivers ,Ogu/Bolo,WAKAMA,500104,1518
Nigeria,Rivers ,Ogu/Bolo,WAKAMA-AMA,500104,1519
Nigeria,Rivers ,Okrika,ABULOMA,500103,1520
Nigeria,Rivers ,Okrika,KALIO,500103,1521
Nigeria,Rivers ,Okrika,OGAN,500103,1522
Nigeria,Rivers ,Okrika,OGOLOMA I,500103,1523
Nigeria,Rivers ,Okrika,OGOLOMA II,500103,1524
Nigeria,Rivers ,Okrika,OGOLOMA III,500103,1525
Nigeria,Rivers ,Okrika,OKRIKA ,500103,1526
Nigeria,Rivers ,Okrika,OKRIKA  I,500103,1527
Nigeria,Rivers ,Okrika,OKRIKA  II,500103,1528
Nigeria,Rivers ,Okrika,OKRIKA  III,500103,1529
Nigeria,Rivers ,Okrika,OKRIKA IV,500103,1530
Nigeria,Rivers ,Okrika,OKRIKA  V,500103,1531
Nigeria,Rivers ,Okrika,OKRIKA VI,500103,1532
Nigeria,Rivers ,Okrika,OKRIKA VII,500103,1533
Nigeria,Rivers ,Okrika,OWO OGONO,500103,1534
Nigeria,Rivers ,Omumma,AKWA/ODOGWA,512102,1535
Nigeria,Rivers ,Omumma,AMATOR,512102,1536
Nigeria,Rivers ,Omumma,ARIRANIIRI/OWU-AHIA COMMUNITY,512102,1537
Nigeria,Rivers ,Omumma,ASA AMATOR,512102,1538
Nigeria,Rivers ,Omumma,EBERI,512102,1539
Nigeria,Rivers ,Omumma,EBERI -DIKEOMUUO COMMUNITY,512102,1540
Nigeria,Rivers ,Omumma,EGBELU,512102,1541
Nigeria,Rivers ,Omumma,IGBODO,512102,1542
Nigeria,Rivers ,Omumma,OBIBI/AJULOKE COMMUNITY,512102,1543
Nigeria,Rivers ,Omumma,OBIBI/AKWUKABI,512102,1544
Nigeria,Rivers ,Omumma,OBIOHIA COMMUNITY,512102,1545
Nigeria,Rivers ,Omumma,OFEH  COMMUNITY,512102,1546
Nigeria,Rivers ,Omumma,OKE IKPE,512102,1547
Nigeria,Rivers ,Omumma,OHIMOGHO COMMUNITY,512102,1548
Nigeria,Rivers ,Omumma,OYORO,512102,1549
Nigeria,Rivers ,Omumma,UMUAKPARA,512102,1550
Nigeria,Rivers ,Omumma,UMUAJULOKE COMMUNITY,512102,1551
Nigeria,Rivers ,Omumma,UMUNNEISE,512102,1552
Nigeria,Rivers ,Omumma,UMUOGBA I COMMUNITY,512102,1553
Nigeria,Rivers ,Omumma,UMUOGBA II COMMUNITY,512102,1554
Nigeria,Rivers ,Opobo/Nkoro,ASARAMA,503103,1555
Nigeria,Rivers ,Opobo/Nkoro,DAPPAYE AMA-KIRI I,503103,1556
Nigeria,Rivers ,Opobo/Nkoro,DAPPAYE AMA-KIRI II,503103,1557
Nigeria,Rivers ,Opobo/Nkoro,DIEPIRI,503103,1558
Nigeria,Rivers ,Opobo/Nkoro,EKEDE,503103,1559
Nigeria,Rivers ,Opobo/Nkoro,IKOT ABASI,503103,1560
Nigeria,Rivers ,Opobo/Nkoro,ISIODUM,503103,1561
Nigeria,Rivers ,Opobo/Nkoro,JAJA,503103,1562
Nigeria,Rivers ,Opobo/Nkoro,KALAIBIAMA ,503103,1563
Nigeria,Rivers ,Opobo/Nkoro,KALAIBIAMA I,503103,1564
Nigeria,Rivers ,Opobo/Nkoro,KALAIBIAMA II,503103,1565
Nigeria,Rivers ,Opobo/Nkoro,NKORO I,503103,1566
Nigeria,Rivers ,Opobo/Nkoro,NKORO II,503103,1567
Nigeria,Rivers ,Opobo/Nkoro,NKORO III,503103,1568
Nigeria,Rivers ,Opobo/Nkoro,OPOBO,503103,1569
Nigeria,Rivers ,Opobo/Nkoro,OUEENSTOWN,503103,1570
Nigeria,Rivers ,Opobo/Nkoro,QUEENS TOWN KALAMA,503103,1571
Nigeria,Rivers ,Opobo/Nkoro,UKONU,503103,1572
Nigeria,Rivers ,Opobo/Nkoro,UNYEADA,503103,1573
Nigeria,Rivers ,Opobo/Nkoro,UNYEADA I,503103,1574
Nigeria,Rivers ,Opobo/Nkoro,UNYEADA II,503103,1575
Nigeria,Rivers ,Oyigbo,KOMKOM,502103,1576
Nigeria,Rivers ,Oyigbo,KONKO,502103,1577
Nigeria,Rivers ,Oyigbo,OYIGBO,502103,1578
Nigeria,Rivers ,Oyigbo,OYIGBO CENTRAL,502103,1579
Nigeria,Rivers ,Oyigbo,OYIGBO WEST,502103,1580
Nigeria,Rivers ,Oyigbo,RUMUODARA,502103,1581
Nigeria,Rivers ,Port Harcourt,ABULOMA,500101,1582
Nigeria,Rivers ,Port Harcourt,ALESA,500101,1583
Nigeria,Rivers ,Port Harcourt,ALESE,500101,1584
Nigeria,Rivers ,Port Harcourt,ALETO,500101,1585
Nigeria,Rivers ,Port Harcourt,ALIGBOLU,500101,1586
Nigeria,Rivers ,Port Harcourt,ALIONAH,500101,1587
Nigeria,Rivers ,Port Harcourt,AMADI,500251,1588
Nigeria,Rivers ,Port Harcourt,ALODE,500101,1589
Nigeria,Rivers ,Port Harcourt,ALOZO,500101,1590
Nigeria,Rivers ,Port Harcourt,ATALI,500101,1591
Nigeria,Rivers ,Port Harcourt,AYA  GOLOGO,500101,1592
Nigeria,Rivers ,Port Harcourt,DIOBU,500101,1593
Nigeria,Rivers ,Port Harcourt,EAGLE ISLAND,500101,1594
Nigeria,Rivers ,Port Harcourt,ELECHI,500101,1595
Nigeria,Rivers ,Port Harcourt,ELEKAHIA,500101,1596
Nigeria,Rivers ,Port Harcourt,ELELENWO,500101,1597
Nigeria,Rivers ,Port Harcourt,ELEME,500101,1598
Nigeria,Rivers ,Port Harcourt,ELIOWANI,500101,1599
Nigeria,Rivers ,Port Harcourt,ELIMBU,500101,1600
Nigeria,Rivers ,Port Harcourt,FIMEAMA,500101,1601
Nigeria,Rivers ,Port Harcourt,GRA PHASE  3,500101,1602
Nigeria,Rivers ,Port Harcourt,KIDNEY ISLAND,500101,1603
Nigeria,Rivers ,Port Harcourt,MGBUOBA,500271,1604
Nigeria,Rivers ,Port Harcourt,MGBUOSIMINI,500101,1605
Nigeria,Rivers ,Port Harcourt,MGBUOSIMIRI,500101,1606
Nigeria,Rivers ,Port Harcourt,MGBUNDUKWU(ONE),500101,1607
Nigeria,Rivers ,Port Harcourt,MGBUNDUKWU(TWO),500101,1608
Nigeria,Rivers ,Port Harcourt,MPAKURCHE,500101,1609
Nigeria,Rivers ,Port Harcourt,NKPOGU,500101,1610
Nigeria,Rivers ,Port Harcourt,NKPOLU OROWORUKWO,500101,1611
Nigeria,Rivers ,Port Harcourt,OCHIRI/RUMUKALAGBOR,500101,1612
Nigeria,Rivers ,Port Harcourt,OGBUNABALI,500101,1613
Nigeria,Rivers ,Port Harcourt,OKURUAMA,500101,1614
Nigeria,Rivers ,Port Harcourt,OLD PORTHARCOURT TWP,500242,1615
Nigeria,Rivers ,Port Harcourt,OROGBUM,500101,1616
Nigeria,Rivers ,Port Harcourt,OROWOROKWO,500101,1617
Nigeria,Rivers ,Port Harcourt,PORT HARCOURT,500101,1618
Nigeria,Rivers ,Port Harcourt,PORT HARCOURT TOWNSHIP,500101,1619
Nigeria,Rivers ,Port Harcourt,PORT HARCOURT TOWNSHIP IV,500101,1620
Nigeria,Rivers ,Port Harcourt,RAINBOW TOWN,500101,1621
Nigeria,Rivers ,Port Harcourt,RUKPOKWU,500101,1622
Nigeria,Rivers ,Port Harcourt,RUMO  AHOLU,500101,1623
Nigeria,Rivers ,Port Harcourt,RUMUAGHAOLU,500101,1624
Nigeria,Rivers ,Port Harcourt,RUMUAFRIKOM,500101,1625
Nigeria,Rivers ,Port Harcourt,RUMUCHITA,500101,1626
Nigeria,Rivers ,Port Harcourt,RUMUEME,500262,1627
Nigeria,Rivers ,Port Harcourt,RUMUEPIRIKOM,500101,1628
Nigeria,Rivers ,Port Harcourt,RUMUIBEKWE,500101,1629
Nigeria,Rivers ,Port Harcourt,RUMUIGBO,500101,1630
Nigeria,Rivers ,Port Harcourt,RUMUKALAGBA,500101,1631
Nigeria,Rivers ,Port Harcourt,RUMUODARA,500101,1632
Nigeria,Rivers ,Port Harcourt,RUMUODOMAYA,500101,1633
Nigeria,Rivers ,Port Harcourt,RUMODOME,500101,1634
Nigeria,Rivers ,Port Harcourt,RUMUOKORO,500101,1635
Nigeria,Rivers ,Port Harcourt,RUMUOKUTA,500101,1636
Nigeria,Rivers ,Port Harcourt,RUMUOKWUTA,500272,1637
Nigeria,Rivers ,Port Harcourt,RUMUKOROSHE,500101,1638
Nigeria,Rivers ,Port Harcourt,RUMUOMASI,500101,1639
Nigeria,Rivers ,Port Harcourt,RUMUOLA,500101,1640
Nigeria,Rivers ,Port Harcourt,RUMU OPIRIKOM,500101,1641
Nigeria,Rivers ,Port Harcourt,RUMUNDURU,500101,1642
Nigeria,Rivers ,Port Harcourt,RUMUROLU,500101,1643
Nigeria,Rivers ,Port Harcourt,RUMUWAJI,500101,1644
Nigeria,Rivers ,Port Harcourt,RUROWOLUKWO,500101,1645
Nigeria,Rivers ,Port Harcourt,TRANS AMADI,500221,1646
Nigeria,Rivers ,Port Harcourt,UMUDARA,500101,1647
Nigeria,Rivers ,Port Harcourt,UMUEHERE,500101,1648
Nigeria,Rivers ,Port Harcourt,UMUEME,500101,1649
Nigeria,Rivers ,Port Harcourt,UMUIBO,500101,1650
Nigeria,Rivers ,Port Harcourt,UMUROLU,500101,1651
Nigeria,Rivers ,Port Harcourt,WOJI,500101,1652
Nigeria,Rivers ,Tai,AFAM UKWU,501102,1653
Nigeria,Rivers ,Tai,ASA,501102,1654
Nigeria,Rivers ,Tai,ETEO,501102,1655
Nigeria,Rivers ,Tai,WARD I(BOTEM/GBENEO),501102,1656
Nigeria,Rivers ,Tai,WARD II (KPITE),501102,1657
Nigeria,Rivers ,Tai,WARD III(KOROKORO),501102,1658
Nigeria,Rivers ,Tai,WARD IV (KOROMA/HORO),501102,1659
Nigeria,Rivers ,Tai,WARD V(KIRA/BOROBARA),501102,1660
Nigeria,Rivers ,Tai,WARD VI(GIO/KPORGHOR/GBAM),501102,1661
Nigeria,Rivers ,Tai,WARD VII(NONWA),501102,1662
Nigeria,Rivers ,Tai,WARD VIII(BARRYIRA/BARA-ALE/SIME),501102,1663
Nigeria,Rivers ,Tai,WARD IX NANABIE,501102,1664
Nigeria,Rivers ,Tai,WARD X(BAN-OGOI),501102,1665
Nigeria,Rivers ,Tai,UEKEN,501102,1666
Nigeria,Kogi ,Adavi,ADABI,264103,1667
Nigeria,Kogi ,Adavi,EIKA/OHIZENYI,264103,1668
Nigeria,Kogi ,Adavi,IDANUHUA,264103,1669
Nigeria,Kogi ,Adavi,IRUVUCHEBA,264103,1670
Nigeria,Kogi ,Adavi,KUROKO I,264103,1671
Nigeria,Kogi ,Adavi,KUROKO II,264103,1672
Nigeria,Kogi ,Adavi,OBAIBA I,264103,1673
Nigeria,Kogi ,Adavi,OBAIBA II,264103,1674
Nigeria,Kogi ,Adavi,OBAROKE UVETE,264103,1675
Nigeria,Kogi ,Adavi,OBANGEDE/UHUODO,264103,1676
Nigeria,Kogi ,Adavi,OBOROKE  EBA,264103,1677
Nigeria,Kogi ,Adavi,OGAMINANA,264103,1678
Nigeria,Kogi ,Adavi,OGBONO,264103,1679
Nigeria,Kogi ,Adavi,OHUETA,264103,1680
Nigeria,Kogi ,Adavi,OSARA,264103,1681
Nigeria,Kogi ,Adavi,OTOKITI,264103,1682
Nigeria,Kogi ,Adavi,ZONGON DAJI,264103,1683
Nigeria,Kogi ,Ajaokuta,ABODI/PATESI,263106,1684
Nigeria,Kogi ,Ajaokuta,ACHAGANA,263105,1685
Nigeria,Kogi ,Ajaokuta,ADOGO,263105,1686
Nigeria,Kogi ,Ajaokuta,EBIYA,263105,1687
Nigeria,Kogi ,Ajaokuta,EBIYA NORTH,263105,1688
Nigeria,Kogi ,Ajaokuta,EBIYA SOUTH,263105,1689
Nigeria,Kogi ,Ajaokuta,EGANYI,263105,1690
Nigeria,Kogi ,Ajaokuta,GANAGA/TOWNSHIP,263105,1691
Nigeria,Kogi ,Ajaokuta,GBAKEL,263105,1692
Nigeria,Kogi ,Ajaokuta,GEREGU,263105,1693
Nigeria,Kogi ,Ajaokuta,ICHUWA/UPAJA,263105,1694
Nigeria,Kogi ,Ajaokuta,IIASHE,263105,1695
Nigeria,Kogi ,Ajaokuta,ILOSHI,263105,1696
Nigeria,Kogi ,Ajaokuta,ILUBUSECHI,263105,1697
Nigeria,Kogi ,Ajaokuta,KUROKO,263105,1698
Nigeria,Kogi ,Ajaokuta,NASHE,263105,1699
Nigeria,Kogi ,Ajaokuta,OBANGEDE/OHUNENE/UKOKO INYE'RE,263105,1700
Nigeria,Kogi ,Ajaokuta,ODONU/UNOSI,263105,1701
Nigeria,Kogi ,Ajaokuta,OGAIN,263105,1702
Nigeria,Kogi ,Ajaokuta,OGIRIRI,263105,1703
Nigeria,Kogi ,Ajaokuta,OHUNENE,263105,1704
Nigeria,Kogi ,Ajaokuta,OMGBO,263105,1705
Nigeria,Kogi ,Ajaokuta,UGOLI,263105,1706
Nigeria,Kogi ,Ankpa,ABAKPA,270101,1707
Nigeria,Kogi ,Ankpa,AKA,270101,1708
Nigeria,Kogi ,Ankpa,AMUWE ICHO,270101,1709
Nigeria,Kogi ,Ankpa,ANKPA,270101,1710
Nigeria,Kogi ,Ankpa,ANKPA I,270101,1711
Nigeria,Kogi ,Ankpa,ANKPA II,270101,1712
Nigeria,Kogi ,Ankpa,ENJEMA I,270103,1713
Nigeria,Kogi ,Ankpa,ENJEMA II,270103,1714
Nigeria,Kogi ,Ankpa,ENJEMA III,270103,1715
Nigeria,Kogi ,Ankpa,ENJEMA IV,270103,1716
Nigeria,Kogi ,Ankpa,GIDAN ALKURU,270103,1717
Nigeria,Kogi ,Ankpa,HOCHE,270103,1718
Nigeria,Kogi ,Ankpa,IKA,270103,1719
Nigeria,Kogi ,Ankpa,IKEBE,270103,1720
Nigeria,Kogi ,Ankpa,OBA,270103,1721
Nigeria,Kogi ,Ankpa,OFUGU-INYE,270103,1722
Nigeria,Kogi ,Ankpa,OGORI,270103,1723
Nigeria,Kogi ,Ankpa,OJOKU I,270102,1724
Nigeria,Kogi ,Ankpa,OJOKU II,270102,1725
Nigeria,Kogi ,Ankpa,OJOKU III,270102,1726
Nigeria,Kogi ,Ankpa,OJOKU IV,270102,1727
Nigeria,Kogi ,Ankpa,OKABA,270102,1728
Nigeria,Kogi ,Ankpa,OKENYI,270102,1729
Nigeria,Kogi ,Ankpa,OLUFOFO,270102,1730
Nigeria,Kogi ,Ankpa,ONYAGEDE-EHAJE (ALLE),270102,1731
Nigeria,Kogi ,Ankpa,ONAYAGEDE ICHO (OGOLI),270102,1732
Nigeria,Kogi ,Ankpa,UGBOJU-ICHO,270102,1733
Nigeria,Kogi ,Ankpa,UKWODOKO,270102,1734
Nigeria,Kogi ,Bassa,AKPAKU,272104,1735
Nigeria,Kogi ,Bassa,AKUBA I,272104,1736
Nigeria,Kogi ,Bassa,AKUBA II,272104,1737
Nigeria,Kogi ,Bassa,AMARA,272104,1738
Nigeria,Kogi ,Bassa,AYEDE /AKAKANA,272105,1739
Nigeria,Kogi ,Bassa,BAKI,272104,1740
Nigeria,Kogi ,Bassa,BEINTO,272104,1741
Nigeria,Kogi ,Bassa,BISHUA,272104,1742
Nigeria,Kogi ,Bassa,CHEKPADO,272104,1743
Nigeria,Kogi ,Bassa,CHITA,272104,1744
Nigeria,Kogi ,Bassa,EBEJE,272104,1745
Nigeria,Kogi ,Bassa,EFORO,272104,1746
Nigeria,Kogi ,Bassa,ELULI,272104,1747
Nigeria,Kogi ,Bassa,EMI ATSUMBE,272104,1748
Nigeria,Kogi ,Bassa,EMIKUDAMISI,272104,1749
Nigeria,Kogi ,Bassa,EROKO,272104,1750
Nigeria,Kogi ,Bassa,GBOLOKO,272104,1751
Nigeria,Kogi ,Bassa,GBOKOLUBA,272104,1752
Nigeria,Kogi ,Bassa,ICHEU,272104,1753
Nigeria,Kogi ,Bassa,IKENDE,272104,1754
Nigeria,Kogi ,Bassa,INEGU,272104,1755
Nigeria,Kogi ,Bassa,KOJI,272104,1756
Nigeria,Kogi ,Bassa,KONU,272104,1757
Nigeria,Kogi ,Bassa,KPATA,272113,1758
Nigeria,Kogi ,Bassa,KWIAMBANA,272113,1759
Nigeria,Kogi ,Bassa,LUNDU,272108,1760
Nigeria,Kogi ,Bassa,MOZUM,272108,1761
